RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30
9,0,California,state,,186278.48201414398,186904.61959281602,187750.05864729374,189585.25474949426,191718.3937623574,194020.04456060953,196450.75220225667,198988.53933506273,201532.21572599167,203944.44625452394,206320.03593943897,208645.0141530888,210611.83130158807,212556.60930619828,214745.61734387287,217467.35178537387,220194.721091607,222672.31047568153,224991.8935255045,227226.84646190738,229396.0776759958,231424.35555664488,233329.7952695803,235111.6275905863,236551.27812110362,238023.14014319595,239745.9175117996,242070.54939859489,244784.82846171953,247796.33546939606,251280.3102634244,255030.7078946949,258819.7109496415,262415.37681302027,265938.1597947813,269411.9719944205,272481.47884810163,275343.2178439543,278374.5291015876,281898.0060223423,285811.0639128547,289430.52086379915,293251.7878321204,297276.3951888524,301747.23704727064,306102.15894943784,310298.47664271033,314356.34503753437,318557.2194177788,323288.63456873415,328685.3416282784,334880.6358127739,342013.9968123623,349974.9309860075,358113.9400416282,365881.4214256322,373237.4996529652,380302.41919033625,386513.6930718121,392514.6565367554,397855.1449489244,403643.4140439557,409727.818765199,416588.52014121925,423262.09118214407,429433.27086091303,435337.61100296216,441326.8052361263,447343.4908268656,453249.21902529843,458040.0841055194,462280.88406798383,465814.1920677501,468956.7366378898,471950.04065762175,474637.56219276093,477308.13385857764,479155.24741757504,479841.1319645101,479847.19242050516,478818.9131702096,477647.10131740075,476397.65129252075,475313.616073834,474418.8840222288,473369.28391224076,471867.6848929555,469942.7014062824,466940.1154324901,463482.218965719,459056.7252270777,454441.950781228,449255.6399124619,443813.0484547196,438342.0646347818,432477.2822354596,426637.3076912197,419744.32356637326,411510.227685245,401858.1785731418,391584.1704839617,381606.90916845296,371502.0138509073,361773.9079566591,352786.32291129796,345014.32240295067,337479.56736562547,330250.1839305521,323492.31460370263,318570.9896868589,314494.92639979004,310664.8089045319,306953.29820972454,303709.6897245755,301304.23532991466,299293.7896733669,297719.0230478349,296879.56128890516,297706.5704456899,299599.4910831864,301522.03808147693,302325.2186306659,303351.4251200374,304629.580513398,306036.9018441632,305972.4365212263,304843.7163721212,302915.6962136655,300948.509197433,298837.981949008,296968.519390177,295636.9737273631,294600.13096730685,293606.78328678303,292143.44427071256,290585.8670834726,288245.7762336457,286362.3542430745,284722.289910002,282933.3957285819,280798.00877187116,278518.1387838011,277392.3994766768,276658.71074968536,276280.5062036573,275730.85865095723,275113.0980778746,274691.2502789791,274883.20365957543,275969.60266868374,277545.07780323416,280036.23143626354,283400.4947677421,287693.81450771826,292394.9739301875,297398.5983203684,302138.2909107546,306332.7094376036,309935.7412570145,314177.1461998694,319970.96619270084,326981.99787643465,334005.1389810724,340722.6071731208,347305.65401535423,353807.42736916454,359261.1474103676,363654.2112837629,366833.81835159584,369462.5691486209,371853.26896678563,374768.86686184583,377880.11273868923,380442.27540821134,382126.9425536783,383603.9760590885,386042.49788486323,389135.83827607863,392602.49296770204,395803.3562153546,398649.1680408499,401054.4237891782,403023.0929270836,404928.53750110185,407083.03014070104,409290.93783760926,411030.7613681303,412196.7623131585,413194.0887122065,414423.46800723905,415449.5215186751,416385.3989464177,419485.9316991535,424701.90254022786,430626.9655391913,435103.77700279193,438073.4366114594,440697.6482765505,441657.42146946845,441355.2966381092,439904.9245920997,439575.21919561125,440621.573830815,443147.2617372633,447925.23359510023,454212.77171340276,461041.3955672897,466618.15057157417,470706.9457801348,474211.17097457574,475917.18505051214,477391.72145399667,478944.260443106,482320.4624601171,486064.3315955892,490464.46467817476,495433.1028840421,500912.9425014206,505908.19371629093,510016.91549360286,513776.0248954903,516835.8563731389,519619.6003917428,522606.0913795807,525975.6619268517,529559.857594286,532094.4512805606,533579.5298219426,533116.364720847,531523.7681891182,529719.3615897744,528683.7245961373,528063.7362218758,527681.411685575,528083.1796929428,529763.4871755104,532331.8996887684,535359.5066127639,538655.9606533098,542072.3522569882,544862.7099779636,547106.7196141271,549268.7174971987,551265.0865543549,551517.2276566732,550322.7355999869,550168.5919905571,553380.9014785633,560512.3495761318,569669.6221531316,580332.7851244254,590968.9150323964,599801.005267348,607357.6122834889,614203.2733155304,623165.1532021723,633896.4598267792,645418.316844888,655832.0179047236,663036.7909577474,667922.2616139353,672283.7393145541,678034.4399398649,685123.7515470391,695010.5925361966,707697.5878814167,722996.0643913808,736908.1689775172,747394.8634699102,752970.4609879687,753275.1738109969,748678.6238408247,741327.1134215853,734708.957073206,729508.0116958818,725049.8692822714,718113.9439236895,710983.2590296363,705737.9477331095,705160.1508743303,708103.0093614706,713256.5662930162,720203.6040591481,728064.4660583584,735576.3435453344,741684.4023319352,746055.3772695822
54,1,Texas,state,,109282.80866181622,109342.19576291984,109370.99943733384,109513.95462765277,109606.53465074564,109710.33939432526,109778.55517184762,109980.3642467162,110245.00704889314,110528.5768984967,110855.7991976019,111219.26464287832,111436.2700116216,111403.48028063646,111186.33514595176,111059.11599616788,111101.83072687527,111231.35129372375,111383.49859066385,111520.16176833042,111663.89370567382,111814.23417041982,111924.0785522218,112012.81999511439,112043.0992466779,112127.03942509745,112337.38159973388,112707.2786033658,113143.06072432257,113631.29542670942,114127.58070570619,114652.03236512735,115114.25502225586,115510.91541313381,115848.52700338664,116136.18314881953,116356.75120055473,116502.3304718545,116666.88687329006,116859.91300805932,117078.90816516906,117299.6022318292,117517.22402450745,117770.2150063129,117999.68850427498,118233.36663963727,118402.06429687435,118544.87384661644,118902.21997076557,119706.60503599727,120979.94598522747,122243.56675260111,123287.77076654922,123957.97315073559,124584.45739138436,125154.3061116276,125797.74352521864,126396.40902341162,126931.97188766242,127400.02848557953,127898.53056023135,128317.93791950047,128691.65462383057,129021.0619218502,129379.36116930576,129770.92916285868,130117.44299955905,130441.77235479113,130766.47424687496,131029.64542076872,131337.20904506746,131587.6765957483,131793.21650796317,132000.52499754008,132252.49022036116,132656.47785770538,133209.1026279597,133821.67621769398,134432.54382909182,134975.12514600254,135552.1289090064,136264.94390799038,136947.5933195924,137624.76399494457,137982.20597654814,138122.9021504773,138105.29996000673,138319.24706449776,138710.53211486505,139219.28885337085,139673.30238256184,140155.85026939434,140631.38354627046,141069.27802860725,141434.15483203295,141770.7270671026,141634.68679439145,141241.307644687,140662.09599012622,140358.1438082256,140140.3313654993,139944.99707060572,139783.49275818662,139439.26976701847,138941.21551812906,138348.78433804467,137767.57051017103,137230.12025489236,136741.135483491,136484.33951671107,136378.96953136617,136362.71132176308,136362.52851913412,136338.8114785454,136349.51666978947,136235.3736809205,136084.76419362504,135884.79684320858,135926.73423179553,136049.4153224348,136109.01649852158,136095.67809276725,136120.23654913218,136291.88358690395,136490.10797766084,136534.93175186482,136292.95490315964,135825.5963208853,135272.00915849538,134714.9978679176,134137.15754550748,133635.23743445566,133199.0882286475,132740.20545827012,132289.26500240972,131852.91378347372,131507.34455008034,131155.15287759964,130959.6897404208,130844.70441709539,130803.5561346995,130693.2407985435,130487.04425633773,130246.19551677835,130135.90678990679,130287.44518621896,130557.56050668903,130829.27825655509,131132.57339455604,131559.94128023644,132044.3001482019,132405.96347628543,132716.0434259068,133025.08165559024,133381.753719945,133739.74217726098,134239.51143142904,134874.60974075514,135627.27930890722,136341.8368219172,137157.3862237466,138130.552006341,139064.49937903308,139969.92729776818,140676.625940808,141482.41911285077,142220.51887130874,143048.556867475,144021.04729770697,145118.78904669188,146226.2191512663,147188.86050002906,148163.99319169958,149154.02589102415,150281.48067677757,151295.35078537435,152189.25940421197,152823.03719610718,153624.00769299082,154561.11442730634,155733.80852741838,156949.1219174605,158137.25639813129,159249.11282504426,160312.89200455594,161372.5153950228,162474.24018438862,163623.6254849465,164795.6085147153,165976.5021134096,167016.44396583652,168094.99503300965,169249.95433704698,170454.74065960574,171343.16357758807,172188.49448464438,173004.26333265085,173976.65988972835,174787.25345056734,175575.42360705626,176476.60384833682,177470.37629367318,178588.4655581281,179662.84428537427,180719.90950347323,181663.6889666079,182670.1112689186,183784.1847260166,184787.3391825705,185691.47706894213,186391.3048062205,187133.2008103358,187886.51543929288,188784.9174526451,189774.26994062518,190872.72064212922,191961.9948720847,192953.1218579393,194114.0599104313,195200.2784924224,196333.09735563232,197193.40630898756,198176.7906360617,199061.45421664382,199934.39176195682,200600.15634169732,201355.1109717394,202194.55936037106,203026.25795637854,203759.23215685054,204393.3655908095,204928.92034238577,205410.1566759358,205877.00903610722,206372.3408586971,206966.05339816134,207614.81634586348,208483.3089214342,209511.63757135827,210631.34781047294,211768.126699898,212867.89298884536,213940.45454482106,214713.6664422156,214989.75898608053,215155.01134221078,215800.99887466998,217204.27157220276,219322.62111392492,221713.41348175085,224440.03171173864,227081.74626417345,229855.02757376083,232809.05047433625,236153.63184078553,239865.34078439782,244113.0158054152,248657.77169005378,252827.1779213061,256005.44670005003,258328.8371135669,260738.94484199435,263859.37344555027,267446.213782763,272165.2084622998,277443.06869224575,283411.0762533499,289201.3937415386,294523.62905101804,299169.0256873648,301993.64714398835,302880.3688950686,302226.66841175087,301291.99670923623,300306.0691179018,299039.21548568894,297367.6838705828,295778.1465533894,294717.22519491974,294351.12174119306,294667.44363435754,295488.18128418975,296227.3304266126,296800.9187755415,296838.4471962335,296610.6700759384,296127.267587327
14,2,Florida,state,,106298.73833541104,106528.99129766782,106808.10378469789,107375.46768166409,107987.30850460097,108611.58327153172,109238.82671898378,109877.64200854614,110539.77859917918,111215.71672820234,111918.12805168844,112642.60539525807,113305.04712904162,113963.18369896272,114651.17761335145,115463.86482817418,116354.00244042656,117283.16259716467,118282.03680471872,119340.77640197787,120438.38552778958,121539.00645517746,122594.54422210035,123629.76270913584,124564.44976331767,125429.04708872561,126274.36714809034,127225.50834790576,128269.09843959815,129360.22624581381,130471.09708349791,131658.29203150707,132832.82527569775,134005.81831831535,135120.14711656503,136327.40627726368,137517.5417112206,138740.57417516623,139994.74331327286,141392.07034913858,142868.02628727752,144332.5091857744,145782.39381971743,147264.84476601103,148803.81537269425,150362.96538635404,151892.47398384233,153355.868045221,154758.8303442934,156148.16730012567,157670.33355648987,159406.01184338084,161438.00875733152,163743.0196057226,166303.76472424023,169123.79304861615,171987.35581603707,174738.2968673619,177318.48909876554,179947.6940080872,182647.48621070138,185534.5159849849,188771.47266729185,192586.54688153588,196843.58363778619,201458.41131958543,206383.14498969095,211473.10550370996,216461.89418786857,221056.4825028031,225304.45430803907,229284.80288162353,232963.9356882409,236377.35829940552,239924.67604551054,243874.0306260922,247661.49053565995,250832.46329399841,253008.4275573641,254436.80689213876,255035.27289003387,255008.22251624987,254626.04568913687,253861.643263235,252894.52874298653,251849.13769951914,250647.95191521934,249260.85968135472,247454.68107675525,245197.28154394578,242477.87758611352,239472.34430844022,236395.32355600296,233248.24397102222,229957.61274775004,226620.362180014,222994.68469572123,219416.24889233286,215594.5099048988,211873.0719679856,207874.9498521007,203986.78787864125,200011.32709288318,195878.1215911381,191674.72323330457,187423.08579030537,183242.66242834693,179245.7494707834,175486.50413468076,172146.14628736462,169005.87057560598,165879.0961017783,162854.18841005137,159976.726769154,157514.66988612627,155246.2957428958,153169.47192873267,151412.45170503322,150240.9786453107,149350.67351559343,148665.31741097043,148068.50354120266,147661.9586350698,147306.9988173408,146846.7686931487,146152.758322601,145190.93207870916,143989.83770468982,142678.6743393098,141307.45757604102,139918.849544812,138595.22681438786,137272.5395775527,136018.3063007876,134737.33253264424,133497.98968487149,132260.20146679983,131141.3284544317,130110.24488068873,129299.0084937733,128689.1885005829,128339.5951305594,128160.89531020219,128079.44026015566,128107.72675401096,128228.10596541748,128420.66572456092,128779.5572511906,129244.18644895428,129873.77090941746,130505.27932701762,131066.82314516667,131664.20392196806,132404.8538736905,133453.6833103246,134851.52268499494,136450.2091842057,138082.27579640993,139747.75654472527,141463.13355651425,143397.92090550085,145293.8564597833,147115.07943152936,148853.88409594947,150543.71133854863,152327.8109868154,153903.59741621697,155511.32985799768,157041.61869507996,158690.78220998019,160237.40777201785,161614.71023986358,162973.19686062017,164098.97575476023,165258.80136626845,166245.7583793496,167271.61456030552,168132.53536947272,169208.4139452088,170484.1758362498,171877.0406908713,173097.7725699158,174175.61535753767,175258.13704396854,176484.29854872575,177741.5272706433,179175.00089351856,180692.57509738035,182343.41182762748,184068.45693334818,185731.78717813597,187276.0873808056,188699.56621562134,190048.88592525673,191289.21599893147,192603.01957910322,193903.14183318347,195292.9858765503,196512.98914556415,197777.06313310706,199197.02377148127,200776.63282076767,202222.55092260466,203421.69893406238,204472.41395827627,205648.38092833175,207021.23325937465,208479.81001567142,209757.27421985602,211074.72217049194,212326.41439940457,213739.60030129636,215108.36246429908,216576.1753657184,218086.6918738792,219668.12165190946,221074.68976134527,222310.01663682665,223552.6600432802,224784.17127018297,226061.39828355747,227137.30209638222,228532.0260235367,229894.51751571134,231278.08184131226,232416.68008381306,233625.74382472117,234932.41890946784,236111.608907787,237169.7170976693,237885.2223579503,238401.86157402306,238679.54120062114,239081.84158325897,239602.0218809993,240311.43906985517,241016.68608183184,241951.26419075977,243229.55047492587,244804.9324848063,246713.57115517347,248511.75950915506,250091.6093521888,251052.5662479795,251317.58197980607,251450.46927372811,252018.0762533763,253582.70744453216,256092.1467236826,259061.61121487562,262548.07348270994,266013.3166306535,269599.7859649659,273172.91504863027,276991.095760982,281237.1161394973,286375.47668345924,292666.1413708069,299108.082567576,304839.1025856914,309482.85199285136,314055.0312146452,319169.8019762114,324698.57913026895,331639.1100384563,339711.81803167093,349240.2040865828,359260.1879790937,368863.2536081307,377399.1956328941,383190.92893809214,386122.48601424304,386497.34084210714,386018.35419137013,385317.0347799575,384477.3689054386,383139.79654549947,382007.175112795,381546.5087111544,381988.4834505597,383034.2474045898,384697.3892892765,386388.76359634456,388064.8979002067,389230.5525613243,390286.7202494541,391212.7522765112
43,3,New York,state,,151576.53674393546,152116.29810993775,152635.9054695523,153753.43964614658,154909.6880358165,156159.91230289778,157283.8594806141,158267.68428191423,159141.90709647382,160078.95893971575,161226.91187410246,162487.00150048878,163695.61455574477,164701.5009613147,165608.7440116521,166555.94260448733,167602.0343872856,168756.66809953484,169968.86139922496,171241.2992196833,172485.7989630809,173795.6793605924,175166.8993112416,176622.86317567326,178060.3601098246,179365.39904710185,180472.19585780843,181563.24300711867,182726.30689006703,184076.80473393158,185527.47733554945,187147.32275704722,188816.28435200886,190480.2515917815,192097.11808484606,193771.38681385035,195406.75382753924,196997.78158564222,198695.66068490967,200368.56004847356,202080.52201113073,203778.3356875934,205559.4129571731,207581.45573795692,209770.74743571118,212023.844060412,213994.1265858032,215761.2551267834,217481.39938973344,219111.55933418628,220477.9867926777,221835.9400481202,223434.24115209666,225406.16526489527,227623.7740733478,229905.12033963494,232307.03825242235,234667.30645789707,237058.85429016186,239344.53044723044,241523.41792001956,243646.21525327815,245599.41750835636,247660.8104717542,249849.75506835504,252111.56012496617,254491.6209235978,256979.74016727888,259592.06992661752,262250.4179038222,264653.4764270123,267048.04642502504,269141.1456564669,271055.7890410103,272636.5923245661,274009.63224367186,275306.59245066147,276646.09787009895,277899.88000496564,279021.55927382555,279746.22081591917,280278.6186555615,280586.4954120274,280913.70603365824,281186.7047160966,281409.2134774651,281704.1909136881,281824.8118095773,282056.0017432332,282091.34809790115,282147.7548562573,282225.75325524615,282231.72720785585,282436.53141492937,282642.7851797708,282754.79950250423,282824.07053297665,282685.668945988,282527.8424323085,282168.54746587767,281567.7751598656,280747.74426503456,279661.0109885982,278485.60304425796,277171.8906048934,275593.1209817403,273864.7709577443,272207.4871313213,270674.5362971074,269355.36976521293,268186.0147723961,267190.1841301452,266274.8867454727,265280.89918912144,264250.7107906702,263138.67406896147,262202.0362780904,261477.29928029687,261014.15299445135,260703.4231618366,260476.80316586464,260458.34996683002,260536.6590775816,260929.39819150235,261349.404712928,261911.15520815295,262270.7043706271,262183.7803925465,261640.1054859626,260657.55232140888,259629.43612881514,258587.66778046067,257852.7757672343,257288.99855181517,256942.10152782852,256475.8622546376,255975.97347887853,255231.01065837397,254502.21132671452,253790.47304997183,253140.8251839117,252493.9616485084,251789.8089864013,251194.36210108083,250670.44640608307,250462.45207983605,250652.0823773285,251047.82265762534,251541.45823504563,251903.27061955226,252239.14912774146,252250.60963283075,252277.6902628944,252115.84577595245,252100.62856378013,252074.85886829637,252478.54424536647,253149.93456854383,253940.58794427817,254687.1484116508,255532.51797456582,256706.97750197534,257877.25982039588,258928.22549605128,259688.0934375238,260494.6718912076,261163.03405006765,261614.45571503043,262002.33999211388,262533.7311250413,263509.4645508383,264645.2097740338,265995.39362238534,266926.7095539604,267693.19364939904,268148.9524676299,268760.5207776685,269234.8077410732,269886.2618670611,270442.21230110846,270858.65589694557,271104.1547670939,271353.433337256,271805.8403596413,272618.2434436108,273508.6668502184,274617.13281462825,275946.76817962615,277705.24131266825,279607.0626073081,281161.1873476424,282420.70905014273,283311.929464092,284008.17373233126,284323.2991095267,284886.46776922414,285750.49042009347,287090.47124596295,288192.05830978655,288980.4124981333,289587.08461357374,290431.8195012782,291736.8964766857,293539.16483269254,295191.33936746005,296935.4024713083,298474.81952380337,300549.0532575869,302219.5978792899,303686.5493020033,304768.550086685,306107.94238332147,307467.7017685242,309166.95092898846,310545.0122392164,312083.2207494828,313472.73657107697,314585.69395796594,316035.65956021386,317656.8511547611,320015.60094413476,322144.231835972,324547.75924179604,326891.7482120614,329296.3535328745,330889.1147572062,332022.0862175078,332686.76076392253,333767.70205089427,335290.28042343224,336940.89936025994,338329.55508077086,339122.88945131464,340091.0703780345,341078.1836356963,342259.1563213195,342904.7483324802,343632.684864743,345086.4829654261,346935.5839316507,349214.9596686915,350952.6932982776,352552.1138267089,353880.5834311451,355036.38565616455,355661.2034728397,355838.16737669753,356243.9261714238,358289.17365665984,361641.5442854059,366071.9316475819,370958.854024319,375584.9080167639,380412.2750854756,384922.90661072027,389113.82294788817,393303.47635485086,397227.44851505285,400694.2177534289,402807.73984948936,403852.5906378296,405362.0454270921,407631.357200858,410313.7532340816,413473.5997338802,417304.37373825343,422417.09372587246,427648.36540648545,432423.0076227933,436991.48483384727,440072.92483945424,440995.9651312081,439433.0724049455,437610.386681627,436060.0430267507,434482.8511023175,432832.0941031749,431460.64973906655,431554.50168943446,433041.18759498466,435474.3786030509,438334.1273157879,441366.51692492375,444448.37242076785,447063.68732631014,448917.6470457834,450465.8963655774
47,4,Pennsylvania,state,,96705.3304652221,96912.17584343474,97106.55493654842,97502.66999211692,97909.5793366689,98327.77205985965,98771.86693962927,99195.8035875899,99627.75530174609,100042.01285852952,100499.01977987269,100971.72689358065,101438.32009914966,101864.9384157838,102294.02882368588,102754.4376913978,103195.0584768321,103643.66889175157,104126.3253487849,104658.00689770817,105196.1448831793,105690.64121794305,106192.7758086351,106667.7543824289,107140.34546725953,107608.39851722874,108096.41333479523,108633.44138579284,109220.23796620789,109866.31463302286,110589.38066348001,111405.45756429427,112252.33044439477,113082.01045220076,113795.71946471342,114474.67934104965,115125.05470616044,115779.24740697311,116404.53656062532,117065.62300295406,117874.82243552442,118852.19360045053,119925.65511194232,120960.95919486608,121976.82795812399,122937.12154405475,123807.37853442288,124582.51314030257,125269.93735694309,126061.75959492108,126857.52510579182,127741.5032778237,128781.91586020276,130010.021668341,131451.74908325376,132860.44322871216,134267.15035696948,135492.29269028237,136731.76834147357,137942.3208508465,139189.43078885472,140201.15829516968,141169.88531880805,142223.79094142266,143492.520745455,144960.26571429745,146530.7663243576,148176.3637978146,149722.7076238423,151132.7584356558,152426.47702359632,153640.75710204954,154718.45650301443,155657.90498439866,156539.5404502219,157472.55147306624,158516.61867232207,159659.88754404834,160718.2349295308,161574.61139522886,162171.5638523474,162636.34546890642,163007.77859387887,163321.21050566804,163638.28992670766,164017.24610726492,164492.75294809925,164931.65328972475,165353.64795319596,165674.73816151245,166021.01385199517,166269.53460135605,166394.5473354979,166476.46662833713,166581.15781864556,166663.52410272293,166620.5784161476,166590.42110336808,166524.95330963467,166479.4068945438,166278.0388313871,165956.70150791187,165385.18149231,164641.2614464086,163856.39465396354,163175.07373460033,162533.74358204342,161842.46623506641,161137.41464851776,160674.15493668496,160445.28271302508,160307.4364195859,160067.66690413034,159738.7660509922,159379.00159988494,158955.894154418,158556.09590554144,158283.4883968474,158228.2176169365,158314.04246315543,158558.5286692325,158899.39647777207,159373.16047277712,159833.56938975697,160135.6587076773,160188.89779040005,159944.81088430388,159481.12113844595,158790.41949282237,157974.8526997403,157078.1059126505,156231.8049608936,155496.08411086668,154899.93183238435,154445.4594300457,153959.71788238292,153397.95022480734,152680.72949599693,151964.5920059683,151369.93029442948,150943.36663593017,150593.31857527516,150243.03648034917,149901.82478884494,149605.2525643451,149539.73653703005,149855.5051115759,150322.10914928975,150767.51772920898,150947.31661124658,151022.0732345732,150900.5731000291,150780.5830924637,150604.52733503195,150475.0719171277,150389.31787643445,150383.56491178845,150404.32248776325,150632.66821217397,151059.85730495502,151692.0445999361,152225.37763127315,152382.601595138,152437.45515940266,152368.58652043642,152582.03430449136,152735.26004728852,152943.49255577943,153080.94357556608,153177.22766844044,153273.10314674408,153513.12745911477,153951.69183042282,154415.2704010572,154897.5400538526,155134.73429084988,155157.15639343788,154832.28480966898,154628.9668545789,154610.6041495495,154688.673378657,154739.71622864864,154927.47825405718,155339.77372001004,155921.9784830863,156441.35288683922,157059.70324557115,157770.11944981458,158465.67028940492,158990.6238517058,159256.04662372937,159608.92602243935,160088.88816085752,160580.61900381432,160621.19373502836,160614.0967878001,160808.33511339003,161303.58256224944,161690.5086402865,162078.82308485266,162568.71821419653,163192.13870974985,163762.67439150656,164406.4770367356,164969.6452154559,165468.7821777476,165850.84152475002,166294.61763005028,166760.23079171163,167248.6719502107,167760.64269184516,168322.00858312892,168949.5524184204,169712.68601089503,170618.04110112682,171525.96160187936,172337.36403057518,173045.67897336377,174026.39547764036,174957.9483782084,175697.8576852764,176063.36294731149,176445.09538153466,176884.30400647383,177304.19572622227,177547.63270689416,177821.77166405844,178190.8695238107,178847.21531137507,179834.39828662787,180872.7883885115,181711.59040792196,182262.56792060213,182863.8285696899,183541.77314475903,184253.38259280543,184899.23797543405,185713.08401399784,186749.0638776056,187872.59611859548,188981.91019495748,190144.54862926193,191392.21803320487,192760.39368338216,193590.37449621467,193933.52788878555,194232.04067213275,195230.9174910192,197356.0346308734,200025.38717675302,203219.2581250365,206225.79253428977,208993.8761532205,211695.88902971902,214508.4490014011,217392.83442044075,220289.87216446394,223327.08643148982,225530.3300487322,226386.09874378063,225643.58274940588,225051.2271617891,225156.948685894,226108.03233351218,228410.73669210417,231788.79238707255,236015.66977686912,239846.77968360123,242806.43240003442,245117.3750428684,246006.14359019228,245798.63318576317,244850.148120785,244554.98185487327,244751.67994571233,244957.63669081964,244777.92470491343,244392.05850532255,244544.6602196029,245350.67469405674,246864.86770857123,248660.15041905234,250406.91036670524,252080.78417440096,253386.77738116134,254271.02315054546,254802.3306363795
